Client,Symbol/ScripId,Product Type,Quantity,Price,Trade No.,Lots
 TB38986 , ASHOKLEY , Margin ,200,116.8,1846171,200
 TB38986 , ASHOKLEY , Margin ,100,116.8,1846172,100
 TB38986 , ASHOKLEY , Margin ,5,116.8,1846173,5
 TB38986 , ASHOKLEY , Margin ,25,116.8,1846174,25
 TB38986 , ASHOKLEY , Margin ,25,116.8,1846175,25
 TB38986 , ASHOKLEY , Margin ,50,116.8,1846176,50
 TB38986 , ASHOKLEY , Margin ,500,116.8,1846177,500
 TB38986 , ASHOKLEY , Margin ,63,116.8,1846178,63
 TB38986 , ASHOKLEY , Margin ,40,116.8,1846179,40
 TB38986 , ASHOKLEY , Margin ,2,116.8,1846180,2
 TB38986 , ASHOKLEY , Margin ,100,116.8,1846181,100
 TB38986 , ASHOKLEY , Margin ,1,116.8,1846182,1
 TB38986 , ASHOKLEY , Margin ,50,116.8,1846183,50
 TB38986 , ASHOKLEY , Margin ,100,116.8,1846184,100
 TB38986 , ASHOKLEY , Margin ,10,116.8,1846185,10
 TB38986 , ASHOKLEY , Margin ,100,116.8,1846186,100
 TB38986 , ASHOKLEY , Margin ,100,116.8,1846187,100
 TB38986 , ASHOKLEY , Margin ,200,116.8,1846188,200
 TB38986 , ASHOKLEY , Margin ,200,116.8,1846189,200
 TB38986 , ASHOKLEY , Margin ,1,116.8,1846190,1
 TB38986 , ASHOKLEY , Margin ,2985,116.8,1846191,2985
 TB14659 , BANKBARODA , Margin ,50,118,1845950,50
 TB22583 , ANDHRABANK , Margin ,400,31,1844693,400
 TB22583 , ANDHRABANK , Margin ,500,31,1844694,500
 TB22583 , ANDHRABANK , Margin ,600,31,1844695,600
 TB12854 , ORIENTBANK , Margin ,500,68.55,51900430,500
 TB12973 , HINDCOPPER , Margin ,60,55.4,27164950,60
 TB12973 , HINDCOPPER , Margin ,1,55.4,27164951,1
 TB12973 , HINDCOPPER , Margin ,200,55.4,27164952,200
 TB12973 , HINDCOPPER , Margin ,239,55.4,27164953,239
 TB70689 , HCC , Delivery ,10,10.15,27164840,10
 TB30941 , ADANIPOWER , Margin ,150,20.45,1843470,150
 TB11732 , PNB , CarryForWard ,5500,2.5,87713251,1
 TB14659 , BANKBARODA , Margin ,50,118.4,1838073,50
 TB0008 , BEL , Margin ,3,99.8,1836758,3
 TB0008 , BEL , Margin ,97,99.8,1836759,97
 TB11161 , PCJEWELLER , Margin ,51,79,51889523,51
 TB11161 , JKTYRE , Margin ,100,127.35,27154265,100
 TB11411 , RBLBANK , IntraDay ,1200,562,87711660,1
 TB89145 , RBLBANK , IntraDay ,1200,562,87711661,1
 TB94711 , RBLBANK , IntraDay ,1200,562,87711662,1
 TB0308 , TATAMOTORS , Margin ,10,251.6,76516057,10
 TB12854 , PCJEWELLER , Delivery ,100,79.15,51884102,100
 TB13505 , RBLBANK , IntraDay ,1200,562.75,87711265,1
 TB22583 , ALBK , Margin ,1500,41.7,1829881,1500
 TB31592 , COPPERM , MarginPlus ,1,417,410019220,0
 TB14520 , BANKNIFTY , CarryForWard ,40,57.1,52303875,1
 TB14520 , BANKNIFTY , CarryForWard ,40,57.1,52303876,1
 TB14520 , BANKNIFTY , CarryForWard ,120,57.15,52303877,3
 TB14520 , BANKNIFTY , CarryForWard ,40,57.15,52303878,1
 TB14520 , BANKNIFTY , CarryForWard ,40,57.2,52303879,1
 TB14520 , BANKNIFTY , CarryForWard ,40,57.25,52303880,1
 TB14520 , BANKNIFTY , CarryForWard ,40,57.25,52303881,1
 TB14520 , BANKNIFTY , CarryForWard ,40,57.3,52303882,1
 TB0008 , BEL , Margin ,100,100.1,1828789,100
 TB0003 , AXISBANK , Margin ,5,529,1828470,5
 TB14274 , LICNFNHGP , Delivery ,14,116.6,51880978,14
 TB0308 , AXISBANK , Margin ,5,528.8,1826646,5
 TB11161 , LINCOLN , Margin ,20,197.9,51878822,20
 TB14717 , CRUDEOILM , IntraDay ,3,4628,210018734,0
 TB14717 , CRUDEOILM , IntraDay ,2,4628,210018735,0
 TB71825 , IBULHSGFIN , Margin ,193,1201.4,27128699,193
 TB71825 , IBULHSGFIN , Margin ,2,1201.4,27128455,2
 TB71825 , IBULHSGFIN , Margin ,5,1201.4,27128513,5
 TB12655 , JPASSOCIAT , Margin ,20,14.4,27126249,20
 TB11682 , DISHTV , CarryForWard ,8000,0.5,75221631,1
 TB81763 , VEDL , Margin ,3,205.25,76499090,3
 TB81763 , VEDL , Margin ,1497,205.25,76499104,1497
 TB13848 , RCOM , Margin ,150,13.15,51861927,150
 TB11161 , PNB , Margin ,50,76.95,51860481,50
 TB11161 , PNB , Margin ,1,76.95,51860523,1
 TB94711 , PNB , Delivery ,100,77,51859833,100
 TB13189 , TATASTEEL , Margin ,40,514,76493607,40
 TB0308 , RELCAPITAL , Margin ,10,348,51856803,10
 TB0008 , BEL , Margin ,100,100.3,1803296,100
 TB12502 , SBIN , CarryForWard ,3000,6,25288798,1
 TB14717 , CRUDEOILM , IntraDay ,3,4625,210018525,0
 TB14717 , CRUDEOILM , IntraDay ,2,4625,210018526,0
 TB12275 , BANKBARODA , Margin ,10,118.95,1802698,10
 TB70689 , HCC , Delivery ,25,10.25,27112701,25
 TB70689 , HCC , Delivery ,15,10.25,27112702,15
 TB14398 , FEDERALBNK , MarginPlus ,5500,86.1,75220794,1
 TB14398 , FEDERALBNK , MarginPlus ,5500,86.1,75220795,1
 TB0308 , AJMERA , Margin ,15,205.65,1801892,15
 TB22583 , ALBK , Margin ,446,42,1801831,446
 TB22583 , ALBK , Margin ,54,42,1801832,54
 TB31459 , BANDHANBNK , Margin ,10,579.05,1800706,10
 TB29339 , CRUDEOILM , MarginPlus ,5,4624,210018487,0
 TB13385 , PTC , Delivery ,100,70.8,51851342,100
 TB13591 , RCOM , Margin ,250,13.2,51848914,250
 TB32066 , IDEA , Margin ,2000,50.5,27102212,2000
 TB0219 , AUROPHARMA , CarryForWard ,1000,5,62702240,1
 TB71986 , BANKNIFTY , CarryForWard ,40,145,52203227,1
 TB13400 , ONGC , Margin ,500,163,51844165,500
 TB0308 , TATAMOTORS , Margin ,10,251.7,76482005,10
 TB31459 , IGL , Delivery ,10,268.5,27098691,10
 TB10973 , BANKNIFTY , CarryForWard ,40,57,52197588,1
 TB56918 , BANKNIFTY , CarryForWard ,40,16.5,52196797,1
 TB13122 , BANKNIFTY , CarryForWard ,40,55,52195569,1
 TB10949 , NIFTY , CarryForWard ,75,14.3,739818,1
 TB22583 , ALBK , Margin ,1000,41.9,1789842,1000
 TB0008 , AJANTPHARM , Margin ,40,990,1789553,40
 TB32066 , IDEA , Margin ,213,50.5,27092932,213
 TB32066 , IDEA , Margin ,787,50.5,27092933,787
 TB14998 , NCC , Margin ,500,83,51837017,500
 TB38986 , RELCAPITAL , Margin ,655,346.15,51833642,655
 TB38986 , RELCAPITAL , Margin ,135,346.15,51833643,135
 TB38986 , RELCAPITAL , Margin ,34,346.05,51833644,34
 TB38986 , RELCAPITAL , Margin ,209,346.05,51833645,209
 TB38986 , RELCAPITAL , Margin ,100,346,51833646,100
 TB38986 , RELCAPITAL , Margin ,200,346,51833647,200
 TB38986 , RELCAPITAL , Margin ,25,346,51833648,25
 TB38986 , RELCAPITAL , Margin ,500,346,51833649,500
 TB38986 , RELCAPITAL , Margin ,163,346,51833650,163
 TB38986 , RELCAPITAL , Margin ,103,346,51833651,103
 TB38986 , RELCAPITAL , Margin ,274,346,51833652,274
 TB38986 , RELCAPITAL , Margin ,202,346,51833653,202
 TB0308 , ITC , Margin ,5,269.2,27089102,5
 TB10148 , SBIN , Margin ,377,261.45,76472219,377
 TB10148 , SBIN , Margin ,193,261.45,76472220,193
 TB10148 , SBIN , Margin ,2,261.45,76472221,2
 TB10148 , SBIN , Margin ,28,261.5,76472222,28
 TB12854 , UNIONBANK , Margin ,125,78.05,76471856,125
 TB12854 , UNIONBANK , Margin ,375,78.05,76471857,375
 TB22583 , IOB , Margin ,1000,14.25,27087258,1000
 TB0308 , ICICIBANK , Margin ,25,264.15,27086193,25
 TB32066 , IDEA , Margin ,352,50.4,27085575,352
 TB32066 , IDEA , Margin ,1064,50.4,27085576,1064
 TB32066 , IDEA , Margin ,584,50.4,27085577,584
 TB14274 , LICNFNHGP , Delivery ,6,116.5,51828887,6
 TB13122 , SBIN , Margin ,200,261.2,76468063,200
 TB0308 , FEDERALBNK , Margin ,10,85.95,27083829,10
 TB22583 , ANDHRABANK , Margin ,1000,31.35,1778613,1000
 TB70689 , PCJEWELLER , Delivery ,5,79.35,51827159,5
 TB32066 , IDEA , Margin ,3000,50.35,27082939,3000
 TB0308 , CYIENT , Margin ,4,697.2,1776393,4
 TB0308 , CYIENT , Margin ,1,697.2,1776394,1
 TB0308 , DISHTV , Margin ,25,67.9,1774026,25
 TB0305 , BANKNIFTY , CarryForWard ,40,46,52169777,1
 TB69203 , PNB , Margin ,2,76.5,51821105,2
 TB12652 , SAIL , Margin ,200,71.95,76459093,200
 TB0308 , PNB , Margin ,35,76.2,51819551,35
 TB32066 , IDEA , Margin ,310,50.2,27074918,310
 TB32066 , IDEA , Margin ,122,50.2,27074919,122
 TB32066 , IDEA , Margin ,239,50.2,27074920,239
 TB32066 , IDEA , Margin ,268,50.2,27074921,268
 TB32066 , IDEA , Margin ,86,50.2,27074922,86
 TB32066 , IDEA , Margin ,79,50.2,27074923,79
 TB32066 , IDEA , Margin ,600,50.2,27074924,600
 TB32066 , IDEA , Margin ,198,50.2,27074925,198
 TB32066 , IDEA , Margin ,18,50.2,27074926,18
 TB32066 , IDEA , Margin ,122,50.2,27074927,122
 TB32066 , IDEA , Margin ,239,50.2,27074928,239
 TB32066 , IDEA , Margin ,268,50.2,27074929,268
 TB32066 , IDEA , Margin ,86,50.2,27074930,86
 TB32066 , IDEA , Margin ,79,50.2,27074931,79
 TB32066 , IDEA , Margin ,122,50.2,27074932,122
 TB32066 , IDEA , Margin ,164,50.2,27074933,164
 TB0308 , GLENMARK , Margin ,10,553.5,27072986,10
 TB0305 , BANKNIFTY , CarryForWard ,40,53.55,52162728,1
 TB14659 , BANKBARODA , Margin ,50,118.5,1769694,50
 TB0308 , CAPF , Margin ,15,486.75,1768536,15
 TB14595 , NIFTY , CarryForWard ,75,106.95,729045,1
 TB0308 , PRSMJOHNSN , Margin ,25,94.65,51815454,25
 TB78363 , SILVERM , IntraDay ,1,38244,110015438,0
 TB78363 , SILVERM , IntraDay ,2,38244,110015439,0
 TB35333 , BANKNIFTY , CarryForWard ,40,87.6,52157859,1
 TB35333 , BANKNIFTY , CarryForWard ,40,87.6,52157860,1
 TB35333 , BANKNIFTY , CarryForWard ,40,87.6,52157861,1
 TB22583 , ANDHRABANK , Margin ,1000,31,1765588,1000
 TB14274 , LICHSGFIN , Delivery ,6,520,51813705,6
 TB0308 , CHENNPETRO , Margin ,1,271.45,1765039,1
 TB0308 , CHENNPETRO , Margin ,3,271.45,1765040,3
 TB0308 , CHENNPETRO , Margin ,1,271.45,1765041,1
 TB63152 , ONGC , Margin ,360,162.9,51812455,360
 TB12381 , NICKELM , IntraDay ,1,918.7,510016721,0
 TB34896 , BANKINDIA , Margin ,100,79.45,5921400,100
 TB49573 , TITAN , Margin ,10,849.55,2123400,10
 TB53820 , BANKNIFTY , CarryForWard ,40,32,52143450,1
 TB0305 , JINDALSTEL , CarryForWard ,2250,3,37674087,1
 TB0308 , TATAMOTORS , Margin ,10,250.15,76445911,10
 TB13215 , AMBUJACEM , Delivery ,25,195.85,1755504,25
 TB14000 , GOENKA , Delivery ,10,0.35,27056022,10
 TB12445 , ZINCMINI , IntraDay ,1,175.15,610024986,1
 TB57332 , IOC , Margin ,100,167,27053470,100
 TB10996 , PNB , CarryForWard ,5500,2.5,87701696,1
 TB13125 , STRTECH , Margin ,22,314.35,76440365,22
 TB13125 , STRTECH , Margin ,8,314.35,76440366,8
 TB13125 , STRTECH , Margin ,28,314.35,76440367,28
 TB13125 , STRTECH , Margin ,42,314.35,76440368,42
 TB12696 , SILVERM , IntraDay ,1,38240,110014904,0
 TB12696 , SILVERM , IntraDay ,2,38240,110014905,0
 TB10506 , BANKNIFTY , CarryForWard ,40,29.85,52125104,1
 TB0687 , KOLTEPATIL , Margin ,50,274,51797618,50
 TB14000 , GOENKA , Delivery ,10,0.35,27047478,10
 TB0308 , AJMERA , Margin ,5,205.1,1745568,5
 TB0308 , AJMERA , Margin ,5,205.05,1745569,5
 TB14659 , BANKBARODA , Margin ,20,118.4,1745252,20
 TB38231 , SBIN , Margin ,60,260.7,76436425,60
 TB12823 , ADANIPORTS , Margin ,5,366.95,1743023,5
 TB29191 , STAR , CarryForWard ,800,1.8,25278445,1
 TB29191 , STAR , CarryForWard ,1600,1.8,25278446,2
 TB12445 , SILVERMIC , IntraDay ,1,38277,110014728,1
 TB12445 , SILVERMIC , IntraDay ,1,38277,110014729,1
 TB12445 , SILVERMIC , IntraDay ,1,38278,110014730,1
 TB12445 , SILVERMIC , IntraDay ,2,38278,110014731,2
 TB12445 , SILVERMIC , IntraDay ,1,38278,110014732,1
 TB12178 , BANKNIFTY , CarryForWard ,40,17.65,52114858,1
 TB12722 , CANBK , Margin ,1000,228.7,1742127,1000
 TB0308 , AJMERA , Margin ,10,205.95,1739064,10
 TB12854 , UNIONBANK , Margin ,35,77.3,76431563,35
 TB12854 , UNIONBANK , Margin ,3,77.3,76431564,3
 TB12854 , UNIONBANK , Margin ,462,77.3,76431565,462
 TB22276 , BANKNIFTY , CarryForWard ,40,44.5,52105100,1
 TB13413 , BANKNIFTY , CarryForWard ,80,6.85,52097275,2
 TB13625 , BANKNIFTY , CarryForWard ,40,175,52095300,1
 TB35333 , BANKNIFTY , CarryForWard ,160,69.7,52086821,4
 TB22583 , ANDHRABANK , Margin ,60,30.9,1728261,60
 TB22583 , ANDHRABANK , Margin ,990,30.9,1728262,990
 TB12437 , JISLJALEQS , Margin ,20,80.25,27028430,20
 TB12331 , BANKNIFTY , CarryForWard ,40,50.8,52074028,1
 TB14520 , BANKNIFTY , CarryForWard ,160,85,52065525,4
 TB14520 , BANKNIFTY , CarryForWard ,80,85,52065554,2
 TB14520 , BANKNIFTY , CarryForWard ,160,85,52065555,4
 TB14659 , BANKBARODA , Margin ,20,118.5,1720147,20
 TB0308 , TATAMOTORS , Margin ,10,250.7,76415223,10
 TB13122 , BANKNIFTY , CarryForWard ,40,50.75,52058501,1
 TB13962 , NIFTY , CarryForWard ,150,28,695155,2
 TB12178 , BANKNIFTY , CarryForWard ,40,22.7,52055756,1
 TB12445 , SILVERMIC , IntraDay ,1,38298,110014518,1
 TB12445 , SILVERMIC , IntraDay ,1,38298,110014515,1
 TB12445 , SILVERMIC , IntraDay ,3,38298,110014510,3
 TB12039 , BANKNIFTY , CarryForWard ,40,22.6,52047634,1
 TB12039 , BANKNIFTY , CarryForWard ,40,22.6,52047635,1
 TB0305 , BANKNIFTY , CarryForWard ,40,22,52046847,1
 TB35333 , BANKNIFTY , CarryForWard ,80,49.6,52045731,2
 TB35333 , BANKNIFTY , CarryForWard ,120,49.6,52045732,3
 TB35333 , BANKNIFTY , CarryForWard ,120,49.6,52045733,3
 TB35333 , BANKNIFTY , CarryForWard ,40,49.6,52045734,1
 TB35333 , BANKNIFTY , CarryForWard ,80,49.55,52045735,2
 TB12854 , PCJEWELLER , Delivery ,26,79.4,51768939,26
 TB12854 , PCJEWELLER , Delivery ,70,79.4,51768940,70
 TB12854 , PCJEWELLER , Delivery ,4,79.4,51768941,4
 TB0308 , AJMERA , Margin ,2,203.2,1708849,2
 TB0308 , AJMERA , Margin ,5,203.15,1708850,5
 TB12569 , SBIN , Margin ,1,261.15,76408406,1
 TB12569 , SBIN , Margin ,9,261.15,76408407,9
 TB12973 , PNB , CarryForWard ,5500,2.65,87696940,1
 TB12437 , JISLJALEQS , Margin ,50,80.3,27005371,50
 TB12445 , SILVERMIC , IntraDay ,2,38298,110014495,2
 TB31865 , SBIN , Margin ,100,261,76405783,100
 TB11558 , BANKNIFTY , CarryForWard ,40,15.95,52037992,1
 TB11558 , BANKNIFTY , CarryForWard ,40,15.95,52037993,1
 TB11558 , BANKNIFTY , CarryForWard ,40,15.95,52037994,1
 TB11558 , BANKNIFTY , CarryForWard ,40,16,52037995,1
 TB11161 , PNB , Margin ,51,76.3,51763076,51
 TB0308 , GLENMARK , Margin ,15,555,27001150,15
 TB73215 , NICKELM , IntraDay ,1,922.3,510015911,0
 TB0308 , PRSMJOHNSN , Margin ,25,94,51757160,25
 TB31459 , BANDHANBNK , Margin ,10,581,1695535,10
 TB12178 , BANKNIFTY , CarryForWard ,40,26.5,52026980,1
 TB69203 , PNB , Margin ,2,76.25,51751192,2
 TB12445 , SILVERMIC , IntraDay ,1,38298,110014432,1
 TB10197 , RCOM , Margin ,3500,12.75,51748585,3500
 TB0308 , PNB , Margin ,10,76,51748721,10
 TB0308 , PNB , Margin ,10,76,51748796,10
 TB0308 , PNB , Margin ,10,76,51748810,10
 TB63802 , HEROMOTOCO , Margin ,3,3492.45,26987785,3
 TB63802 , HEROMOTOCO , Margin ,31,3492.45,26987786,31
 TB63802 , HEROMOTOCO , Margin ,16,3492.4,26987787,16
 TB65682 , RELCAPITAL , Margin ,124,343,51747333,124
 TB65682 , RELCAPITAL , Margin ,4,343,51747334,4
 TB65682 , RELCAPITAL , Margin ,2,343,51747335,2
 TB14398 , SBIN , MarginPlus ,3000,260,25268481,1
 TB14398 , SBIN , MarginPlus ,3000,260,25268482,1
 TB12037 , BAJAJ-AUTO , Margin ,13,3124,1686754,13
 TB12037 , BAJAJ-AUTO , Margin ,6,3124,1686407,6
 TB12037 , BAJAJ-AUTO , Margin ,1,3124,1685846,1
 TB38710 , JYOTHYLAB , Margin ,100,212.5,26984787,100
 TB32066 , BANKBARODA , Margin ,500,117.9,1685446,500
 TB32066 , BANKBARODA , Margin ,1529,117.9,1685447,1529
 TB32066 , BANKBARODA , Margin ,50,117.9,1685346,50
 TB32066 , BANKBARODA , Margin ,400,117.9,1685284,400
 TB32066 , BANKBARODA , Margin ,100,117.9,1685213,100
 TB32066 , BANKBARODA , Margin ,50,117.9,1685216,50
 TB32066 , BANKBARODA , Margin ,20,117.9,1685104,20
 TB32066 , BANKBARODA , Margin ,50,117.9,1685115,50
 TB32066 , BANKBARODA , Margin ,30,117.9,1685023,30
 TB32066 , BANKBARODA , Margin ,20,117.9,1685024,20
 TB32066 , BANKBARODA , Margin ,250,117.9,1685025,250
 TB32066 , BANKBARODA , Margin ,1,117.9,1685026,1
 TB32066 , BANKBARODA , Margin ,500,117.9,1685027,500
 TB32066 , BANKBARODA , Margin ,500,117.9,1685040,500
 TB79761 , TNPETRO , Margin ,800,36,76387594,800
 TB11002 , DLF , Margin ,60,173.85,1682654,60
 TB11148 , DENABANK , Delivery ,1,14.2,1682413,1
 TB11002 , DLF , Margin ,10,173.85,1682388,10
 TB12178 , BANKNIFTY , CarryForWard ,40,29.55,52004174,1
 TB48125 , ALUMINI , IntraDay ,1,138.8,710014682,1
 TB32066 , BANKINDIA , Margin ,154,79.15,1682148,154
 TB32066 , BANKINDIA , Margin ,70,79.15,1682149,70
 TB32066 , BANKINDIA , Margin ,1050,79.15,1682150,1050
 TB32066 , BANKINDIA , Margin ,993,79.15,1682151,993
 TB32066 , BANKINDIA , Margin ,200,79.15,1682152,200
 TB32066 , BANKINDIA , Margin ,884,79.15,1682153,884
 TB32066 , BANKINDIA , Margin ,100,79.15,1682154,100
 TB32066 , BANKINDIA , Margin ,100,79.15,1682155,100
 TB32066 , BANKINDIA , Margin ,1449,79.15,1682156,1449
 TB12445 , SILVERMIC , IntraDay ,2,38298,110014405,2
 TB29339 , COPPERM , MarginPlus ,1,416.45,410017804,0
 TB11161 , PCJEWELLER , Margin ,51,79.9,51739538,51
 TB13347 , IDBI , Margin ,200,57.3,26976023,200
 TB74967 , JYOTHYLAB , Margin ,33,212,26974789,33
 TB74967 , JYOTHYLAB , Margin ,1,212,26974590,1
 TB74967 , JYOTHYLAB , Margin ,63,212,26974556,63
 TB74967 , JYOTHYLAB , Margin ,2,212,26974000,2
 TB13122 , SBIN , Margin ,1,259.85,76380476,1
 TB13122 , SBIN , Margin ,150,259.85,76380493,150
 TB13122 , SBIN , Margin ,49,259.85,76380501,49
 TB74967 , JYOTHYLAB , Margin ,1,212,26973405,1
 TB11558 , BANKNIFTY , CarryForWard ,40,16.3,51986490,1
 TB11558 , BANKNIFTY , CarryForWard ,120,16.3,51986491,3
 TB31459 , BANDHANBNK , Margin ,10,579.9,1672806,10
 TB76800 , JINDALSTEL , Margin ,282,190.7,26967076,282
 TB0308 , TATAMOTORS , Margin ,10,250,76374128,10
 TB22276 , BANKNIFTY , CarryForWard ,200,21,51985316,5
 TB12037 , BHARATFIN , Margin ,19,1164.5,1670433,19
 TB13400 , ONGC , Margin ,500,162,51727684,500
 TB34258 , SBIN , Margin ,200,259.3,76371127,200
 TB67843 , SBIN , Margin ,48,259.35,76370340,48
 TB67843 , SBIN , Margin ,152,259.35,76370341,152
 TB63576 , SBIN , Margin ,175,259.4,76369896,175
 TB63576 , SBIN , Margin ,14,259.4,76369897,14
 TB63576 , SBIN , Margin ,11,259.4,76369898,11
 TB10346 , SBIN , Margin ,100,259.45,76368739,100
 TB10346 , SBIN , Margin ,100,259.45,76368677,100
 TB0730 , SBIN , Margin ,200,259.5,76367420,200
 TB0308 , TATAMOTORS , Margin ,8,249.3,76366226,8
 TB0308 , TATAMOTORS , Margin ,1,249.3,76366227,1
 TB0308 , TATAMOTORS , Margin ,1,249.3,76366228,1
 TB12037 , BHARATFIN , Margin ,1,1164.5,1662999,1
 TB11161 , LINCOLN , Margin ,51,197.1,51718576,51
 TB11961 , SBIN , MarginPlus ,2,259.15,76363889,2
 TB11961 , SBIN , MarginPlus ,95,259.2,76363890,95
 TB11961 , SBIN , MarginPlus ,103,259.3,76363891,103
 TB11868 , SBIN , Margin ,134,259.1,76363212,134
 TB11868 , SBIN , Margin ,22,259.1,76363213,22
 TB11868 , SBIN , Margin ,6,259.1,76363214,6
 TB11868 , SBIN , Margin ,38,259.1,76363215,38
 TB76800 , JINDALSTEL , Margin ,500,190.7,26948193,500
 TB76800 , JINDALSTEL , Margin ,218,190.7,26948038,218
 TB10494 , JUSTDIAL , Delivery ,20,570.9,26943391,20
 TB12181 , IDEA , Margin ,109,49.75,26939452,109
 TB11161 , PNB , Margin ,51,75.7,51706543,51
 TB56918 , BANKNIFTY , CarryForWard ,40,30,51952444,1
 TB10197 , RCOM , Margin ,3500,12.7,51705854,3500
 TB0308 , AJMERA , Margin ,10,202.15,1651354,10
 TB0308 , ADANIPOWER , Margin ,10,20.5,1650219,10
 TB12854 , UNIONBANK , Margin ,250,76,76349093,250
 TB12099 , CENTEXT , Delivery ,70,5.9,1646936,70
 TB12099 , CENTEXT , Delivery ,8,5.9,1646937,8
 TB10506 , TV18BRDCST , Delivery ,10,44.95,76346528,10
 TB0308 , FEDERALBNK , Margin ,10,86,26926161,10
 TB68968 , ASHOKLEY , Margin ,100,117.5,1640907,100
 TB20929 , LEAD , IntraDay ,1,147.7,710014070,0
 TB13347 , PNB , Margin ,100,75.4,51686364,100
 TB11161 , LINCOLN , Margin ,31,197.85,51686285,31
 TB13625 , BANKNIFTY , CarryForWard ,40,245,51909281,1
 TB0308 , FEDERALBNK , Margin ,10,85,26912288,10
 TB11161 , PNB , Margin ,51,75.35,51685552,51
 TB0308 , ICICIBANK , Margin ,10,263.05,26911873,10
 TB10506 , TV18BRDCST , Margin ,9,44.8,76334092,9
 TB14659 , BAJAJ-AUTO , Margin ,1,3115,1632529,1
 TB11161 , LINCOLN , Margin ,10,197.85,51684521,10
 TB11161 , LINCOLN , Margin ,10,197.85,51684515,10
 TB10148 , BHARTIARTL , CarryForWard ,1700,5.7,62686500,1
 TB37000 , DRREDDY , Margin ,21,2059.15,1630298,21
 TB37000 , DRREDDY , Margin ,4,2058.3,1630299,4
 TB10506 , TV18BRDCST , Margin ,1,44.7,76331027,1
 TB0308 , AJMERA , Margin ,1,202.05,1628324,1
 TB0308 , AJMERA , Margin ,9,202.05,1628325,9
 TB56223 , BANKNIFTY , CarryForWard ,120,4.95,51897335,3
 TB0308 , TATAMOTORS , Margin ,10,248,76328992,10
 TB10506 , BANKNIFTY , CarryForWard ,40,22.6,51888338,1
 TB13893 , HDFC , Margin ,1,2010,26900765,1
 TB13893 , HDFC , Margin ,29,2010,26900735,29
 TB0308 , PNB , Margin ,10,75.1,51673654,10
 TB12181 , ONGC , Margin ,100,161.85,51673051,100
 TB14659 , BAJAJ-AUTO , Margin ,1,3110,1620574,1
 TB0687 , KOLTEPATIL , Margin ,16,275.5,51671770,16
 TB12466 , DRREDDY , Margin ,10,2057,1619748,10
 TB10506 , TV18BRDCST , Margin ,10,44.75,76322217,10
 TB69075 , BANKNIFTY , CarryForWard ,40,62.8,51880728,1
 TB12292 , BANKNIFTY , CarryForWard ,40,23.55,51877429,1
 TB10506 , KTKBANK , Delivery ,10,109.35,51668502,10
 TB38760 , TCS , CarryForWard ,500,17,25255781,1
 TB38760 , TCS , CarryForWard ,500,17,25255763,1
 TB14659 , BANKINDIA , Margin ,100,78.1,1616195,100
 TB10169 , HINDUNILVR , CarryForWard ,600,1.7,75201471,1
 TB13352 , YESBANK , Margin ,10,381.85,76317343,10
 TB11002 , DLF , Margin ,60,172.6,1613796,60
 TB11002 , DLF , Margin ,10,172.6,1613625,10
 TB14347 , ANDHRABANK , Margin ,100,30.25,1613335,100
 TB29339 , ALUMINI , MarginPlus ,2,138.6,710013623,2
 TB0308 , ADANIPOWER , Margin ,10,20.1,1612975,10
 TB12037 , BAJAJ-AUTO , Margin ,20,3110,1612437,20
 TB12466 , DRREDDY , Margin ,8,2057,1611729,8
 TB0308 , TATAMOTORS , Margin ,10,249.1,76314411,10
 TB48125 , CRUDEOILM , IntraDay ,1,4634,210015096,0
 TB22583 , ANDHRABANK , Margin ,50,30.3,1607796,50
 TB63152 , ONGC , Margin ,92,162,51659091,92
 TB63152 , ONGC , Margin ,278,162,51659092,278
 TB63152 , ONGC , Margin ,370,161.8,51654858,370
 TB33386 , ZINC , MarginPlus ,1,174.55,610020748,0
 TB10305 , HINDPETRO , Margin ,100,284.35,26873389,100
 TB10002 , TATASTEEL , Margin ,125,505.95,76305058,125
 TB10002 , TATASTEEL , Margin ,1,505.95,76304947,1
 TB10002 , TATASTEEL , Margin ,1,505.95,76304902,1
 TB10002 , TATASTEEL , Margin ,1,505.95,76304836,1
 TB10002 , TATASTEEL , Margin ,91,505.95,76304650,91
 TB10002 , TATASTEEL , Margin ,1,505.95,76304733,1
 TB10002 , TATASTEEL , Margin ,30,505.95,76304737,30
 TB12722 , HINDZINC , Margin ,355,268.4,26868239,355
 TB12722 , HINDZINC , Margin ,71,268.35,26868240,71
 TB12722 , HINDZINC , Margin ,74,268.3,26868241,74
 TB12466 , DRREDDY , Margin ,1,2056.95,1589805,1
 TB12466 , DRREDDY , Margin ,8,2056.95,1589806,8
